,Price,Transmission,Power,Engine CC,Male,Female,Unknown,Total,Fuel_2.0
4413,14.76166667,4.666666667,75.0,1594.0,4260,2014,191,6465,0
4414,18.76848837,4.860465116,67.02325581,1391.023256,3778,2450,237,6465,1
4415,29.57028571,5.0,84.0,1997.142857,4333,1582,309,6224,1
4416,31.38814286,6.714285714,111.0,1711.571429,3376,2356,394,6126,0
4417,15.16166667,4.666666667,75.0,1594.0,4335,1502,206,6043,0
4418,6.494,5.0,30.0,903.0,2557,3145,219,5921,0
4419,53.792,6.0,134.3333333,1730.0,5074,554,256,5884,0
4420,264.675,7.0,420.0,6208.0,4186,1332,287,5805,0
4421,36.70125,4.875,91.75,2019.75,3949,1561,246,5756,0
4422,6.050333333,4.333333333,52.0,1335.0,3700,1861,157,5718,0
4423,18.19842857,5.0,87.71428571,1696.428571,3961,1422,282,5665,0
4424,50.94,6.266666667,138.2833333,1986.766667,4734,456,400,5590,1
4425,12.61125,4.5,56.25,1607.25,4209,1169,193,5571,0
4426,38.48247059,4.882352941,90.94117647,2953.588235,4491,898,166,5555,1
4427,65.56875,8.0,167.25,1998.0,4374,900,178,5452,0
4428,25.2075,5.0,80.5,1753.0,3451,1703,247,5401,0
4429,36.90769355,4.5,126.1451613,2344.0,4513,619,267,5399,0
4430,34.10357143,4.571428571,121.8571429,2555.285714,4458,699,237,5394,0
4431,35.25972727,4.727272727,104.6363636,2367.181818,4308,723,200,5231,0
4432,76.71,0.0,336.0,0.0,3929,1065,180,5174,0
4433,29.88478947,4.736842105,109.1052632,2238.631579,3201,1683,249,5133,0
4434,43.9745,4.5,98.0,2309.0,2981,1795,274,5050,0
4435,26.19775,4.625,77.0,1495.0,2417,2207,220,4844,0
4436,69.397,5.0,173.0,3358.666667,4018,586,218,4822,0
4437,38.39725,4.75,131.0,2652.375,3872,580,190,4642,0
4438,23.0525,5.0,55.0,1406.0,2461,1791,290,4542,0
4439,11.49625,4.75,50.25,1507.5,2892,1436,168,4496,0
4440,113.2693333,8.0,246.3333333,2994.666667,3161,843,175,4179,1
4441,30.92666667,4.666666667,110.3333333,2328.333333,2954,984,201,4139,0
4442,17.42714286,5.0,87.71428571,1696.428571,2744,1135,204,4083,0
4443,34.9090566,5.603773585,104.2264151,1805.924528,3468,460,138,4066,1
4444,19.45142857,3.571428571,61.0,1197.0,2029,1772,196,3997,0
4445,30.081,4.0,110.0,2254.0,2613,1098,245,3956,0
4446,55.2,6.0,163.5,2696.5,2660,1071,215,3946,0
4447,14.333375,4.5625,59.875,1183.25,1759,1981,163,3903,0
4448,23.90933333,5.0,100.6666667,2016.777778,3203,489,124,3816,0
4449,25.3433871,5.193548387,95.09677419,1802.774194,2358,1227,175,3760,0
4450,23.22409091,4.909090909,82.0,1938.0,2292,990,432,3714,0
4451,21.02333333,5.0,92.33333333,1729.333333,2302,1088,98,3488,0
4452,24.09525,6.25,68.75,1498.25,1489,1741,223,3453,0
4453,52.19640625,5.3125,126.5,2323.9375,2437,622,334,3393,0
4454,23.16515789,3.947368421,82.15789474,1817.315789,2235,1026,128,3389,0
4455,12.25,5.0,43.0,1325.0,1800,1203,124,3127,0
4456,13.818,5.0,66.0,1351.0,2381,581,133,3095,0
4457,38.79428571,4.428571429,98.57142857,2755.571429,2348,621,108,3077,1
4458,116.545,8.0,230.0,2981.0,2366,191,121,2678,0
4459,52.085,8.0,223.8333333,1969.0,2020,272,374,2666,0
4460,57.22905851,5.234042553,120.4255319,2309.340426,1856,577,175,2608,1
4461,11.9845625,4.0,69.0,1762.75,1963,413,49,2425,0
4462,23.16515789,3.947368421,82.15789474,1817.315789,1516,747,97,2360,0
4463,15.764,5.0,66.0,1497.0,1026,1185,98,2309,0
4464,134.789,8.0,390.0,4395.0,2015,122,73,2210,0
4465,11.81928571,4.619047619,56.85714286,1520.952381,1454,682,57,2193,0
4466,114.8758333,8.0,235.0,2979.0,1862,234,76,2172,0
4467,13.382,2.5,48.0,1343.0,801,1238,104,2143,0
4468,60.87,6.75,228.0,1984.0,1571,351,102,2024,0
4469,110.0985,5.0,235.0,4957.0,1717,179,91,1987,0
4470,3.781,4.0,18.0,652.0,894,994,75,1963,0
4471,21.01833333,4.666666667,66.0,1206.0,1440,442,66,1948,0
4472,11.263,4.5,55.0,1597.0,1561,309,53,1923,0
4473,108.7471951,7.853658537,207.6097561,2304.97561,1471,262,92,1825,1
4474,12.924,4.0,43.0,989.0,812,893,90,1795,0
4475,9.999666667,4.333333333,49.33333333,1347.666667,1204,502,82,1788,0
4476,22.95871429,6.285714286,80.0,998.0,1139,560,53,1752,0
4477,30.352,4.4,99.0,2117.6,1177,503,66,1746,0
4478,111.993,5.0,220.0,4988.0,1470,159,68,1697,0
4479,28.735,4.666666667,100.6666667,1590.0,1005,594,89,1688,0
4480,15.6985,4.5,73.0,1590.0,1081,520,85,1686,0
4481,13.137,5.0,93.5,1998.0,1370,240,59,1669,0
4482,31.195,6.0,105.875,1755.75,1161,419,44,1624,0
4483,29.043,5.851851852,105.0740741,1638.888889,1342,210,40,1592,0
4484,30.99,0.0,105.0,335.0,1289,258,45,1592,0
4485,646.605,6.0,450.0,5733.0,1381,146,61,1588,0
4486,17.182,5.0,74.0,1994.0,1399,136,39,1574,0
4487,55.25,6.0,177.0,1997.0,1187,311,68,1566,0
4488,158.823,4.5,250.0,3228.0,1351,130,63,1544,0
4489,34.33029412,5.588235294,105.0,1962.058824,1202,268,51,1521,1
4490,3.3322,4.6,15.6,469.6,1091,392,38,1521,0
4491,44.14181818,6.545454545,144.6363636,2242.636364,1089,390,37,1516,1
4492,12.241,5.0,57.0,1568.0,1192,275,48,1515,0
4493,19.055,4.6,89.2,1827.8,1189,247,48,1484,0
4494,71.602,4.0,149.0,3590.0,1280,150,47,1477,0
4495,93.42433333,5.0,233.0,2995.0,1345,65,42,1452,0
4496,61.235,5.0,147.0,2144.0,1229,131,45,1405,0
4497,11.34,4.0,74.0,1985.0,1073,270,58,1401,0
4498,13.31085714,4.089285714,53.33928571,1518.678571,905,399,59,1363,0
4499,28.295,5.0,96.0,1747.0,920,342,70,1332,0
4500,12.84981818,4.636363636,57.36363636,1849.545455,1014,254,36,1304,0
4501,46.5274,7.04,131.6,1596.92,1082,112,57,1251,0
4502,92.798,4.0,166.0,3980.0,1055,139,55,1249,0
4503,21.76576923,5.0,81.69230769,1808.384615,996,209,41,1246,0
4504,8.400222222,4.333333333,44.55555556,1350.0,734,466,24,1224,0
4505,5.758,4.0,43.0,1275.0,954,253,13,1220,0
4506,16.641,4.5,71.0,1590.0,386,710,48,1144,0
4507,18.6532,4.6,74.8,2652.8,909,178,34,1121,1
4508,43.89111111,5.666666667,130.5555556,2457.555556,969,89,53,1111,0
4509,71.187,5.0,239.0,4997.0,917,73,31,1021,0
4510,18.53214286,5.714285714,68.57142857,1166.142857,663317,741211,48137,1452665,0
4511,16.20874359,4.461538462,63.56410256,1650.205128,848688,435425,37824,1321937,0
4512,17.182,5.0,74.0,1994.0,412901,191178,19354,623433,0
4513,31.24215385,6.164835165,89.46153846,1537.406593,316860,205484,28578,550922,0
4514,39.97375,1.75,130.25,1998.5,434818,99993,14694,549505,0
4515,20.3776087,4.869565217,67.95652174,1279.695652,206169,313684,21661,541514,0
4516,18.2955625,4.875,70.25,1836.5,357909,84096,9863,451868,0
4517,18.1925,5.074074074,60.96296296,1408.055556,183114,231527,21896,436537,0
4518,22.1,5.615384615,75.57692308,1219.653846,154867,241354,15752,411973,0
4519,47.84837037,6.444444444,126.1111111,1995.777778,250643,93275,15566,359484,0
4520,18.64264,4.84,67.0,1698.64,191042,118199,12053,321294,0
4521,12.35588235,4.647058824,53.88235294,1366.294118,105925,173363,10568,289856,0
4522,13.11525,4.75,50.875,1430.75,131504,129130,11932,272566,0
4523,29.942625,4.5,106.225,1480.575,142794,100408,11562,254764,0
4524,26.4498867,5.408866995,87.31034483,1623.793103,137734,86611,9344,233689,0
4525,20.43008333,4.791666667,69.875,1773.0,179235,44623,7000,230858,0
4526,15.40377778,5.0,60.11111111,1593.111111,156003,57562,5293,218858,0
4527,27.23911864,3.033898305,91.61016949,1677.949153,118749,72786,8988,200523,0
4528,26.51269565,4.02173913,93.58695652,1933.021739,126677,32557,5728,164962,0
4529,10.83275,5.0,45.0,1242.0,66086,89705,6336,162127,0
4530,34.02059211,5.552631579,99.0,1920.026316,120470,30784,4797,156051,1
4531,18.84548718,4.076923077,87.07692308,2326.358974,127852,20358,3153,151363,0
4532,17.44569231,4.692307692,68.26923077,1791.230769,112511,29761,6240,148512,0
4533,12.32981818,4.818181818,53.81818182,1367.272727,65464,75640,3824,144928,0
4534,30.61932203,5.966101695,94.03389831,1497.169492,91012,43109,4165,138286,0
4535,15.46,5.0,60.8,1196.0,43096,89056,5982,138134,0
4536,93.71425,8.0,225.0,2979.0,105399,18834,5319,129552,0
4537,16.05676923,4.923076923,67.0,1703.153846,80863,42254,5382,128499,0
4538,14.350125,4.875,59.5,1642.875,81388,42528,4243,128159,0
4539,20.03375,4.833333333,71.33333333,1631.5,51225,67354,2709,121288,0
4540,39.39984314,5.784313725,117.7058824,2151.647059,91833,22536,5608,119977,0
4541,46.06451282,6.487179487,125.4358974,1835.846154,89931,21884,5673,117488,0
4542,17.34364706,4.745098039,70.92156863,1683.607843,64606,46140,4864,115610,0
4543,11.28285714,4.285714286,49.28571429,1337.714286,53229,55291,4484,113004,0
4544,16.29053333,4.8,57.86666667,1645.133333,74387,34649,3834,112870,0
4545,107.4521429,8.0,182.5714286,2425.428571,85549,22731,4331,112611,1
4546,24.84390244,4.756097561,84.92682927,1982.756098,86558,19322,3820,109700,0
4547,28.60820513,4.756410256,92.82051282,2043.820513,85510,16457,3657,105624,0
4548,20.27896296,4.111111111,72.85185185,1832.888889,68886,28904,4629,102419,0
4549,14.4382,4.9,64.2,1891.7,77037,21032,3068,101137,0
4550,22.78208333,4.916666667,81.66666667,1847.666667,51887,28076,2744,82707,0
4551,46.5274,7.04,131.6,1596.92,60863,15650,4417,80930,0
4552,27.09825,4.666666667,91.75,2247.333333,58361,14937,2722,76020,0
4553,20.7195,4.71875,81.375,1950.90625,55124,14033,2491,71648,0
4554,11.370625,5.0,48.0,1518.0,44319,22488,2436,69243,0
4555,19.93814035,5.649122807,76.31578947,1205.192982,33306,28307,2403,64016,0
4556,57.92693548,6.161290323,149.7096774,2283.112903,48047,11821,3167,63035,0
4557,37.00904545,4.590909091,114.6818182,2208.090909,43874,13983,3999,61856,0
4558,78.07322727,7.672727273,192.4,2598.818182,47588,8995,3331,59914,0
4559,14.293,4.6,75.4,1479.0,33683,23290,1830,58803,0
4560,20.35378947,4.789473684,67.68421053,1996.684211,42562,12466,2008,57036,0
4561,36.64326667,4.466666667,88.73333333,2284.133333,41428,11429,2513,55370,0
4562,137.5695455,8.0,223.5454545,2813.0,46987,5539,1996,54522,0
4563,26.803,5.428571429,85.71428571,1310.0,27628,24047,2120,53795,0
4564,23.585,5.8125,80.8125,1446.125,30796,20041,2115,52952,1
4565,17.22277778,4.888888889,70.0,1615.333333,32295,18097,1806,52198,0
4566,10.42388889,5.0,52.44444444,1095.777778,22255,26407,2091,50753,0
4567,41.616,4.6,125.36,2336.52,39092,7680,2511,49283,0
4568,22.36209302,4.88372093,72.58139535,1743.44186,31304,15218,1361,47883,0
4569,7.712,5.0,29.0,899.0,15584,28560,2029,46173,0
4570,30.236875,4.5,110.0,2316.0,32436,7963,2155,42554,0
4571,37.46857143,5.857142857,103.4285714,1718.571429,19938,19168,2727,41833,0
4572,7.92,4.0,33.33333333,868.3333333,16826,23020,1592,41438,0
4573,20.7206,3.52,74.4,1397.8,17681,19857,3285,40823,0
4574,7.863333333,5.0,44.0,1289.0,26280,13255,1183,40718,0
4575,53.78571429,6.0,124.8571429,1855.0,26916,11509,2038,40463,1
4576,59.0,7.0,166.0,1798.0,27208,9232,1942,38382,0
4577,36.38445588,4.5,125.7058824,2294.764706,29569,6580,2193,38342,0
4578,43.86363077,5.292307692,105.1692308,2083.523077,23766,12541,1838,38145,1
4579,31.5255,5.166666667,109.6666667,1861.833333,26203,10005,1632,37840,0
4580,107.6705126,8.277310924,196.3361345,2521.092437,29137,5821,1366,36324,1
4581,19.08518182,3.727272727,68.90909091,1180.545455,16027,17190,1338,34555,0
4582,43.54851613,1.35483871,137.7741935,2261.193548,16167,16235,2021,34423,0
4583,37.31523077,4.323076923,103.6769231,1873.261538,26802,5861,1354,34017,0
4584,11.389,4.142857143,53.0,1308.285714,12744,19486,1392,33622,0
4585,34.19,6.0,103.0,1794.0,21660,9593,1302,32555,0
4586,13.24516667,4.833333333,66.66666667,1506.5,18054,11821,1220,31095,0
4587,16.4455,4.666666667,78.0,1741.0,21884,8129,832,30845,0
4588,12.47666667,4.666666667,58.66666667,1498.0,18552,10721,1030,30303,0
4589,62.39565385,4.384615385,135.5,2972.307692,23348,5500,1402,30250,0
4590,22.455,6.0,92.30769231,1466.307692,17546,11470,1155,30171,0
4591,30.3775,6.3125,94.0625,935.625,13794,13614,1449,28857,0
4592,35.28132353,5.176470588,113.3529412,2106.5,21183,5926,1592,28701,0
4593,17.03876744,5.302325581,73.48837209,1374.046512,13156,13768,1122,28046,0
4594,37.32636,4.76,101.12,2349.08,22314,4589,1064,27967,0
4595,27.78966667,4.666666667,110.6666667,2050.333333,18191,7962,1230,27383,0
4596,31.30566667,6.259259259,96.92592593,1587.222222,19269,6865,1012,27146,0
4597,35.81481651,6.293577982,117.4311927,1921.46789,18063,7148,1696,26907,0
4598,20.49710714,4.142857143,72.42857143,1824.428571,18599,6281,1090,25970,0
4599,115.533,8.0,250.0,2998.0,21860,2579,1030,25469,0
4600,30.86290909,4.454545455,105.5454545,2458.909091,20993,2934,750,24677,0
4601,107.6705126,8.277310924,196.3361345,2521.092437,19616,3164,603,23383,1
4602,33.25025,6.166666667,112.75,1475.0,12138,9359,1055,22552,0
4603,31.1045119,4.547619048,93.01190476,1699.119048,11417,9808,1204,22429,0
4604,50.96109091,6.181818182,135.2909091,1971.163636,17243,3701,1480,22424,1
4605,16.67175,4.5,74.0,1541.5,14509,6887,974,22370,0
4606,36.21929825,6.473684211,94.33333333,1424.666667,12725,8031,1465,22221,0
4607,82.06090909,7.727272727,199.7272727,2790.454545,17582,2971,1177,21730,1
4608,22.69,4.8,82.2,1773.7,16007,4802,772,21581,0
4609,9.358333333,4.333333333,47.0,1324.0,9350,11103,813,21266,0
4610,30.5976,1.8,97.6,1757.6,15596,4452,1215,21263,0
4611,25.08266667,4.533333333,93.6,2127.333333,16748,3725,758,21231,0
4612,8.17,5.0,40.0,1108.0,7265,12795,803,20863,0
4613,43.08,4.666666667,105.0,2239.666667,13260,5322,1137,19719,0
4614,11.63114286,4.428571429,47.14285714,1477.0,12143,6665,635,19443,0
4615,33.70615385,6.153846154,120.1538462,1750.615385,13804,4545,647,18996,0
4616,30.0062,3.2,115.4666667,2245.6,14916,3133,798,18847,0
4617,22.35277778,4.222222222,80.92592593,1977.259259,15189,3046,514,18749,0
4618,37.52210345,3.896551724,107.3793103,2084.37931,12919,4482,1332,18733,0
4619,23.16515789,3.947368421,82.15789474,1817.315789,11862,5834,1007,18703,0
4620,10.9158,5.0,49.8,1372.4,12077,4539,455,17071,0
4621,20.1241875,4.875,79.875,1836.875,12494,3985,497,16976,0
4622,20.37,5.642857143,74.21428571,1324.357143,12719,3227,499,16445,0
4623,37.01736842,4.736842105,97.57894737,2697.368421,11643,4079,505,16227,1
4624,11.7129,4.0,69.0,1864.8,13407,2528,274,16209,0
4625,17.91985714,4.19047619,64.47619048,1759.190476,11240,3705,492,15437,0
4626,16.80266667,4.5,71.0,1764.0,11958,2914,412,15284,0
4627,49.28583333,6.0,145.0,1963.666667,10216,3563,1101,14880,0
4628,39.7374,4.6,115.0,2234.4,8209,5609,933,14751,0
4629,45.6995,6.0,114.0,1854.2,9782,3884,1008,14674,1
4630,22.95383333,5.0,67.33333333,1908.166667,9727,4214,576,14517,0
4631,36.35965,4.55,110.5,2345.1,11770,1794,526,14090,0
4632,24.84,5.0,102.0,2244.0,10408,3198,415,14021,0
4633,10.32442857,4.142857143,54.35714286,1463.857143,7989,5388,447,13824,0
4634,29.151,5.0,89.0,2526.5,9554,3512,449,13515,0
4635,39.35238095,5.0,98.04761905,1928.714286,11201,1563,435,13199,0
4636,21.407,4.5,72.0,1974.0,8950,3734,504,13188,0
4637,23.322,3.75,84.2,1853.9,10135,2525,336,12996,0
4638,17.587,4.083333333,73.08333333,1363.5,8187,4292,408,12887,0
4639,158.7922667,7.466666667,293.5333333,3005.4,10916,1125,441,12482,0
4640,17.31241935,4.967741935,66.35483871,1655.741935,8252,3518,393,12163,0
4641,30.65053846,6.346153846,95.0,1136.692308,9524,1937,468,11929,0
4642,72.79589474,6.210526316,166.3157895,3041.0,8438,2744,505,11687,0
4643,19.71783333,4.0,98.0,1995.0,7942,3003,405,11350,0
4644,35.86943902,5.585365854,117.0243902,1980.634146,9027,1669,342,11038,0
4645,11.745,5.0,51.0,998.0,4724,5403,734,10861,0
4646,61.86283333,6.833333333,184.1666667,2748.333333,5780,4082,694,10556,0
4647,9.8628,5.0,50.0,1090.4,5484,4232,393,10109,0
4648,18.16715385,4.692307692,70.30769231,1932.153846,7335,2242,427,10004,0
4649,32.898125,5.333333333,116.2916667,2081.375,7902,1498,412,9812,0
4650,13.191,5.0,51.33333333,1431.333333,3731,5596,429,9756,0
4651,66.58842105,5.736842105,172.3157895,2934.631579,8180,1064,411,9655,0
4652,22.127,5.0,83.0,1721.5,4796,4317,494,9607,0
4653,20.65665217,4.956521739,67.0,2234.26087,6986,2092,476,9554,0
4654,19.00794118,5.205882353,66.97058824,1292.352941,5663,3273,408,9344,0
4655,13.88308333,4.75,47.75,1373.75,3165,5724,452,9341,0
4656,8.4656,4.6,41.4,1182.4,5870,3116,330,9316,0
4657,23.01661538,4.730769231,90.88461538,1709.538462,6055,2777,341,9173,0
4658,52.95719388,5.653061224,146.122449,2031.469388,7579,958,616,9153,0
4659,31.79107143,4.571428571,104.1428571,2211.071429,7474,1224,360,9058,0
4660,81.295,8.0,250.0,2998.0,7194,1161,234,8589,0
4661,6.050333333,4.333333333,52.0,1335.0,5510,2858,195,8563,0
4662,25.39952941,4.647058824,78.85294118,1891.588235,6413,1771,368,8552,0
4663,12.61125,4.5,56.25,1607.25,6265,1801,264,8330,0
4664,17.5296,4.6,78.4,1549.8,5449,2278,319,8046,0
4665,59.4905,5.0,137.5,2734.5,6443,1278,301,8022,0
4666,28.379,4.6,91.6,2181.2,6275,1373,249,7897,0
4667,32.11766667,4.666666667,115.3333333,2362.0,6088,1561,235,7884,0
4668,9.5628,4.6,50.0,996.0,2963,4602,292,7857,0
4669,145.6466667,6.0,283.0,5000.0,6527,963,357,7847,0
4670,13.70454545,4.818181818,47.45454545,1384.0,3156,4368,316,7840,0
4671,77.41666667,7.0,188.3333333,2876.0,5483,1969,379,7831,1
4672,43.06842105,6.254385965,104.2017544,2222.710526,6698,659,467,7824,1
4673,40.7645,4.333333333,133.3333333,2634.222222,6218,1146,406,7770,0
4674,35.34,5.0,118.0,1781.0,6005,1272,336,7613,0
4675,28.9602,4.4,100.8,1936.6,5817,1317,294,7428,0
4676,49.82277778,6.0,115.8333333,1746.944444,4996,1693,473,7162,0
4677,6.494,5.0,30.0,903.0,2935,3853,253,7041,0
4678,23.245,4.5,98.0,1998.0,5679,1109,225,7013,0
4679,11.49625,4.75,50.25,1507.5,4418,2275,220,6913,0
4680,83.50125,6.5,213.5,3071.0,5362,1182,335,6879,0
4681,32.723,3.6,96.0,1498.0,3668,2700,265,6633,0
4682,31.7425,4.833333333,119.6666667,2116.0,5330,1096,194,6620,0
4683,14.76166667,4.666666667,75.0,1594.0,4206,1930,192,6328,0
4684,43.97,6.6,115.3,1634.2,3963,2100,232,6295,1
4685,25.29875,4.5,94.0,1998.0,3996,1837,361,6194,0
4686,35.25972727,4.727272727,104.6363636,2367.181818,4893,790,206,5889,0
4687,135.1055,6.5,309.0,3999.0,4961,604,182,5747,0
4688,25.94322222,4.777777778,67.0,1372.666667,2520,2966,246,5732,0
4689,64.59222222,6.777777778,178.5555556,2011.555556,4133,1136,298,5567,0
4690,38.48247059,4.882352941,90.94117647,2953.588235,4392,861,162,5415,1
4691,264.675,7.0,420.0,6208.0,3802,1248,234,5284,0
4692,14.7754,4.8,51.4,1428.4,2713,2384,179,5276,0
4693,29.57028571,5.0,84.0,1997.142857,3574,1313,269,5156,1
4694,39.70773684,4.842105263,117.5789474,2719.842105,3576,1323,233,5132,1
4695,38.39725,4.75,131.0,2652.375,4295,613,221,5129,0
4696,18.19842857,5.0,87.71428571,1696.428571,3572,1272,239,5083,0
4697,34.10357143,4.571428571,121.8571429,2555.285714,4211,642,221,5074,0
4698,53.792,6.0,134.3333333,1730.0,4398,464,211,5073,0
4699,69.397,5.0,173.0,3358.666667,4039,613,227,4879,0
4700,36.70125,4.875,91.75,2019.75,3290,1354,193,4837,0
4701,51.646,0.0,110.0,1995.0,3228,1169,424,4821,0
4702,43.9745,4.5,98.0,2309.0,2753,1730,252,4735,0
4703,36.90769355,4.5,126.1451613,2344.0,3710,486,232,4428,0
4704,76.71,0.0,336.0,0.0,3268,852,154,4274,0
4705,13.818,5.0,66.0,1351.0,3243,838,161,4242,0
4706,30.92666667,4.666666667,110.3333333,2328.333333,2902,973,192,4067,0
4707,17.42714286,5.0,87.71428571,1696.428571,2592,1088,189,3869,0
4708,11.9845625,4.0,69.0,1762.75,3102,656,76,3834,0
4709,23.90933333,5.0,100.6666667,2016.777778,3195,489,114,3798,0
4710,26.19775,4.625,77.0,1495.0,1930,1700,167,3797,0
4711,30.081,4.0,110.0,2254.0,2431,1044,232,3707,0
4712,11.81928571,4.619047619,56.85714286,1520.952381,2447,1128,100,3675,0
4713,55.2,6.0,163.5,2696.5,2488,969,192,3649,0
4714,18.76848837,4.860465116,67.02325581,1391.023256,2162,1337,103,3602,1
4715,50.94,6.266666667,138.2833333,1986.766667,3019,293,224,3536,1
4716,15.16166667,4.666666667,75.0,1594.0,2329,821,116,3266,0
4717,12.25,5.0,43.0,1325.0,1826,1309,121,3256,0
4718,27.4386,6.34,85.28,1452.0,2112,987,83,3182,1
4719,38.79428571,4.428571429,98.57142857,2755.571429,2359,601,108,3068,1
4720,11.263,4.5,55.0,1597.0,2373,533,86,2992,0
4721,14.333375,4.5625,59.875,1183.25,1388,1439,123,2950,0
4722,3.781,4.0,18.0,652.0,1255,1529,110,2894,0
4723,21.01833333,4.666666667,66.0,1206.0,2148,639,80,2867,0
4724,3.3322,4.6,15.6,469.6,1943,735,66,2744,0
4725,9.999666667,4.333333333,49.33333333,1347.666667,1709,785,108,2602,0
4726,34.33029412,5.588235294,105.0,1962.058824,1965,440,70,2475,1
4727,114.8758333,8.0,235.0,2979.0,2062,273,77,2412,0
4728,32.93965169,6.348314607,114.8202247,1615.370787,1622,667,113,2402,0
4729,12.84981818,4.636363636,57.36363636,1849.545455,1863,472,60,2395,0
4730,23.16515789,3.947368421,82.15789474,1817.315789,1512,770,103,2385,0
4731,15.764,5.0,66.0,1497.0,1026,1146,103,2275,0
4732,57.22905851,5.234042553,120.4255319,2309.340426,1565,501,140,2206,1
4733,25.2075,5.0,80.5,1753.0,1394,699,93,2186,0
4734,8.400222222,4.333333333,44.55555556,1350.0,1200,813,55,2068,0
4735,13.31085714,4.089285714,53.33928571,1518.678571,1320,657,79,2056,0
4736,29.043,5.851851852,105.0740741,1638.888889,1693,296,54,2043,0
4737,12.241,5.0,57.0,1568.0,1605,378,46,2029,0
4738,23.22409091,4.909090909,82.0,1938.0,1345,581,75,2001,0
4739,52.19640625,5.3125,126.5,2323.9375,1512,339,126,1977,0
4740,11.34,4.0,74.0,1985.0,1523,366,85,1974,0
4741,110.0985,5.0,235.0,4957.0,1698,181,87,1966,0
4742,134.789,8.0,390.0,4395.0,1776,111,73,1960,0
4743,116.545,8.0,230.0,2981.0,1719,136,95,1950,0
4744,13.137,5.0,93.5,1998.0,1516,287,67,1870,0
4745,15.6985,4.5,73.0,1590.0,1216,567,83,1866,0
4746,17.182,5.0,74.0,1994.0,1628,164,42,1834,0
4747,13.382,2.5,48.0,1343.0,723,1028,77,1828,0
4748,29.88478947,4.736842105,109.1052632,2238.631579,1191,562,73,1826,0
4749,12.924,4.0,43.0,989.0,838,867,91,1796,0
4750,108.7471951,7.853658537,207.6097561,2304.97561,1368,271,82,1721,1
4751,71.602,4.0,149.0,3590.0,1457,168,50,1675,0
4752,28.735,4.666666667,100.6666667,1590.0,966,601,80,1647,0
4753,111.993,5.0,220.0,4988.0,1417,153,56,1626,0
4754,5.758,4.0,43.0,1275.0,1216,348,21,1585,0
4755,12.73581818,4.636363636,54.0,1559.181818,1164,366,44,1574,0
4756,646.605,6.0,450.0,5733.0,1330,166,51,1547,0
4757,21.76576923,5.0,81.69230769,1808.384615,1201,256,47,1504,0
4758,93.42433333,5.0,233.0,2995.0,1366,76,39,1481,0
4759,61.235,5.0,147.0,2144.0,1282,140,44,1466,0
4760,18.6532,4.6,74.8,2652.8,1186,223,38,1447,1
4761,43.9745,4.5,98.0,2309.0,1091,214,44,1349,0
4762,92.798,4.0,166.0,3980.0,1073,134,55,1262,0
4763,6.895,5.0,46.0,1289.0,908,305,30,1243,0
4764,28.295,5.0,96.0,1747.0,849,317,60,1226,0
4765,50.143,5.818181818,155.5454545,2799.272727,1043,134,47,1224,0
4766,158.823,4.5,250.0,3228.0,1043,113,47,1203,0
4767,16.641,4.5,71.0,1590.0,394,703,45,1142,0
4768,9.58,4.5,61.66666667,1668.333333,758,296,35,1089,0
4769,8.118,4.0,51.5,1487.5,837,195,19,1051,0
4770,55.25,6.0,177.0,1997.0,804,198,46,1048,0
4771,60.87,6.75,228.0,1984.0,813,166,51,1030,0
4772,18.53214286,5.714285714,68.57142857,1166.142857,689216,763146,47370,1499732,0
4773,16.20874359,4.461538462,63.56410256,1650.205128,905246,465322,38200,1408768,0
4774,17.182,5.0,74.0,1994.0,440443,193015,19517,652975,0
4775,18.2955625,4.875,70.25,1836.5,445835,104583,11606,562024,0
4776,31.24215385,6.164835165,89.46153846,1537.406593,302681,196367,26380,525428,0
4777,20.3776087,4.869565217,67.95652174,1279.695652,199629,300104,19793,519526,0
4778,39.97375,1.75,130.25,1998.5,380910,86013,12731,479654,0
4779,18.1925,5.074074074,60.96296296,1408.055556,177152,219061,19927,416140,0
4780,22.1,5.615384615,75.57692308,1219.653846,134415,212654,13638,360707,0
4781,47.84837037,6.444444444,126.1111111,1995.777778,233017,87033,13931,333981,0
4782,13.11525,4.75,50.875,1430.75,142294,142491,12533,297318,0
4783,18.64264,4.84,67.0,1698.64,169731,104578,11113,285422,0
4784,12.35588235,4.647058824,53.88235294,1366.294118,98398,160927,9831,269156,0
4785,15.40377778,5.0,60.11111111,1593.111111,192361,70046,5874,268281,0
4786,20.43008333,4.791666667,69.875,1773.0,191716,46656,7227,245599,0
4787,29.942625,4.5,106.225,1480.575,131253,94384,10640,236277,0
4788,27.23911864,3.033898305,91.61016949,1677.949153,115088,69690,7963,192741,0
4789,18.84548718,4.076923077,87.07692308,2326.358974,155290,24286,3565,183141,0
4790,26.4498867,5.408866995,87.31034483,1623.793103,105805,64596,7389,177790,0
4791,10.83275,5.0,45.0,1242.0,69266,95264,6416,170946,0
4792,26.51269565,4.02173913,93.58695652,1933.021739,115704,28927,4921,149552,0
4793,17.44569231,4.692307692,68.26923077,1791.230769,113811,29779,5934,149524,0
4794,14.350125,4.875,59.5,1642.875,93637,48782,4661,147080,0
4795,11.28285714,4.285714286,49.28571429,1337.714286,63379,66784,5110,135273,0
4796,16.05676923,4.923076923,67.0,1703.153846,81329,41532,5310,128171,0
